,D28-CTL_values,D28-CTL_std,D14-JFD-CCl4_values,D14-JFD-CCl4_std,D28-JFD-CCl4_values,D28-JFD-CCl4_std,D28-CCl4_values,D28-CCl4_std,D1-CCl4_values,D1-CCl4_std,D14-CCl4_values,D14-CCl4_std,D1-JFD-CCl4_values,D1-JFD-CCl4_std,D14-JFH-CCl4_values,D14-JFH-CCl4_std,D1-JFH-CCl4_values,D1-JFH-CCl4_std,D1-CTL_values,D1-CTL_std,D28-JFH-CCl4_values,D28-JFH-CCl4_std,D14-CTL_values,D14-CTL_std
New.CleanUp.ReferenceOTU4754,0.0,0.0,4.4,4.127953488110059,0.0,0.0,0.2,0.4000000000000001,1.6,1.8547236990991407,0.0,0.0,0.0,0.0,14.0,23.605084198112916,0.0,0.0,0.0,0.0,0.4,0.8,3.0,2.5298221281347035
New.CleanUp.ReferenceOTU4770,8.2,16.4,1.0,2.0,1.6,1.8547236990991407,1.8,2.638181191654584,2.6,3.32264954516723,0.4,0.48989794855663565,2.2,4.4,2.2,3.4871191548325386,0.6,0.7999999999999999,7.0,7.771743691090179,1.2,2.4000000000000004,0.2,0.4000000000000001
New.CleanUp.ReferenceOTU4825,16.8,25.7557760512084,2.6,2.3323807579381204,4.0,1.6733200530681511,2.0,2.5298221281347035,1.2,1.4696938456699067,0.8,1.1661903789690602,1.4,2.33238075793812,9.0,13.535139452550904,4.8,5.455272678794342,0.6,0.7999999999999999,8.4,11.892854997854805,1.0,2.0
New.CleanUp.ReferenceOTU5018,0.0,0.0,0.4,0.8,0.8,1.6000000000000003,14.2,21.460661685977904,0.0,0.0,3.4,3.4409301068170506,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,1.8,3.6
New.CleanUp.ReferenceOTU5059,2.2,1.9390719429665317,1.4,0.8000000000000002,0.4,0.48989794855663565,0.6,0.7999999999999999,3.8,2.4,0.2,0.4000000000000001,0.4,0.8000000000000002,1.8,3.6000000000000005,0.8,0.7483314773547883,0.4,0.48989794855663565,1.0,1.5491933384829668,0.2,0.4000000000000001
New.CleanUp.ReferenceOTU5112,0.0,0.0,0.8,0.9797958971132713,0.4,0.8000000000000002,0.6,1.2000000000000002,4.8,3.1874754901018454,0.4,0.8000000000000002,0.2,0.4000000000000001,11.2,19.030501832584445,1.6,2.3323807579381204,0.8,0.9797958971132713,0.6,0.7999999999999999,0.2,0.4000000000000001
New.CleanUp.ReferenceOTU5335,1.0,1.2649110640673518,4.6,4.127953488110059,1.2,1.1661903789690602,0.2,0.4000000000000001,3.4,4.223742416388575,3.8,4.915282290977803,1.6,1.019803902718557,5.6,5.1613951602255765,1.6,2.7276363393971716,0.4,0.48989794855663565,0.8,0.9797958971132713,0.0,0.0
New.CleanUp.ReferenceOTU5464,1.2,1.1661903789690602,2.0,3.03315017762062,3.4,3.6660605559646715,0.4,0.8000000000000002,3.6,5.314132102234569,0.0,0.0,0.6,0.7999999999999999,2.8,2.6381811916545836,0.6,0.7999999999999999,0.8,1.1661903789690602,3.8,4.4,2.6,3.0724582991474434
New.CleanUp.ReferenceOTU5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New.CleanUp.ReferenceOTU5674,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,20.8,33.24093861490677,0.0,0.0,14.4,26.822378716288384,0.0,0.0,0.6,1.2000000000000002,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.0,0.0
New.CleanUp.ReferenceOTU5736,1.8,3.6000000000000005,2.4,4.8,0.2,0.4000000000000001,0.8,1.1661903789690602,12.6,21.813757127097567,1.0,2.0,20.6,30.49327794777072,0.0,0.0,1.6,2.0591260281974,1.4,1.9595917942265424,0.8,0.7483314773547883,0.6,1.2
New.CleanUp.ReferenceOTU6165,0.8,1.6,2.2,3.919183588453085,0.4,0.8000000000000002,0.6,0.7999999999999999,1.2,2.4,1.8,2.638181191654584,1.8,3.6000000000000005,6.2,10.43839068055991,0.4,0.8000000000000002,2.2,3.919183588453085,3.6,7.200000000000001,0.0,0.0
New.CleanUp.ReferenceOTU6248,0.2,0.4000000000000001,1.8,3.6000000000000005,21.2,40.429692059178485,0.6,0.48989794855663565,1.6,1.624807680927192,0.4,0.8000000000000002,0.4,0.8000000000000002,0.6,1.2000000000000002,2.6,4.2708313008125245,2.0,1.7888543819998317,5.4,10.307278981380103,0.2,0.4
New.CleanUp.ReferenceOTU6249,3.0,4.049691346263317,5.6,6.887670143089026,1.4,2.8,0.6,0.48989794855663565,20.0,23.34951819631403,2.4,1.7435595774162693,5.2,6.615134163416491,0.6,0.48989794855663565,1.2,1.5999999999999999,1.2,1.1661903789690602,0.8,1.1661903789690602,0.2,0.4
New.CleanUp.ReferenceOTU6312,0.6,0.8,0.6,0.7999999999999999,1.4,1.9595917942265424,6.8,8.908422980528034,1.6,1.3564659966250538,6.4,6.280127387243033,0.8,0.9797958971132713,2.2,2.638181191654584,0.2,0.4,2.4,4.317406628984581,3.4,4.454211490264017,0.0,0.0
New.CleanUp.ReferenceOTU6615,0.0,0.0,23.8,46.60643732361443,4.8,8.611620056644394,0.8,1.1661903789690602,0.2,0.4000000000000001,1.6,1.8547236990991407,0.0,0.0,1.8,2.227105745132009,0.4,0.48989794855663565,30.4,55.39530666040219,1.2,1.4696938456699067,0.2,0.4000000000000001
New.CleanUp.ReferenceOTU6678,3.0,6.0,4.4,5.238320341483519,0.2,0.4000000000000001,3.6,4.127953488110059,0.6,1.2000000000000002,0.6,1.2000000000000002,0.0,0.0,0.0,0.0,1.6,1.624807680927192,3.0,2.6832815729997477,3.2,4.664761515876242,1.4,2.8
New.CleanUp.ReferenceOTU7047,0.6,1.2,5.8,7.833262411026455,1.2,1.9390719429665317,4.4,7.3375745311376575,0.4,0.8,0.4,0.8,6.6,7.472616676907762,0.0,0.0,5.0,6.752777206453653,12.0,22.512218904408336,0.6,1.2000000000000002,0.6,1.2
New.CleanUp.ReferenceOTU7190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.144916598294887,0.0,0.0,0.0,0.0,2.2,4.4,171.6,250.66359927201236,0.4,0.48989794855663565,0.2,0.4000000000000001,1.2,1.5999999999999999
New.CleanUp.ReferenceOTU7232,0.0,0.0,12.4,24.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.8,5.6,0.0,0.0
New.CleanUp.ReferenceOTU7588,14.6,11.482160075525858,0.0,0.0,0.0,0.0,0.6,1.2000000000000002,1.8,2.7129319932501077,0.6,0.7999999999999999,0.0,0.0,0.6,0.7999999999999999,2.2,2.2271057451320084,2.0,3.0983866769659336,0.8,1.6000000000000003,0.8,1.1661903789690602
New.CleanUp.ReferenceOTU7668,1.4,2.8,2.4,2.4979991993593593,1.6,1.624807680927192,0.2,0.4000000000000001,2.0,2.756809750418044,0.0,0.0,2.8,5.1146847410177685,2.2,1.7204650534085253,7.0,13.505554412907307,0.2,0.4000000000000001,0.0,0.0,0.0,0.0
New.CleanUp.ReferenceOTU7844,0.0,0.0,11.0,9.695359714832659,3.8,6.615134163416491,1.2,1.1661903789690602,0.4,0.8000000000000002,8.8,13.731715115017497,0.2,0.4000000000000001,7.4,9.707728879609277,1.4,2.33238075793812,0.2,0.4000000000000001,12.8,17.417232845661793,0.0,0.0
New.CleanUp.ReferenceOTU7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7483314773547883,0.0,0.0,0.0,0.0,0.0,0.0,6.8,13.6,0.0,0.0,0.0,0.0,6.4,12.8
New.CleanUp.ReferenceOTU7860,0.0,0.0,2.8,2.3151673805580453,2.2,1.9390719429665317,24.0,26.870057685088806,0.2,0.4000000000000001,1.0,2.0,1.0,1.2649110640673518,0.2,0.4000000000000001,3.0,4.560701700396552,7.4,11.235657524150511,5.8,10.127191120937729,4.0,8.0
New.CleanUp.ReferenceOTU7947,0.2,0.4000000000000001,8.2,7.19444229944198,0.2,0.4000000000000001,2.6,5.2,0.2,0.4,3.2,4.445222154178574,0.2,0.4,3.6,7.200000000000001,0.4,0.48989794855663565,3.6,5.748043145279966,3.6,2.5768197453450252,0.0,0.0
New.CleanUp.ReferenceOTU7960,0.8,0.7483314773547883,2.8,4.166533331199931,5.0,5.329165037789691,5.8,9.662297863344929,0.4,0.48989794855663565,5.8,6.8527366796047255,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.6,10.707007051459337,0.0,0.0
New.CleanUp.ReferenceOTU8192,0.0,0.0,1.2,1.1661903789690602,1.2,1.1661903789690602,1.0,1.2649110640673518,0.2,0.4,0.4,0.48989794855663565,0.0,0.0,0.6,1.2000000000000002,2.2,2.9933259094191533,0.6,0.7999999999999999,0.6,0.7999999999999999,2.6,2.8000000000000003
New.CleanUp.ReferenceOTU8288,1.2,1.5999999999999999,2.6,5.2,0.2,0.4,3.0,5.513619500836088,25.8,48.6349668448535,0.0,0.0,0.0,0.0,3.4,6.8,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
New.CleanUp.ReferenceOTU8529,0.0,0.0,15.4,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,9.4,16.871277367170517,2.2,4.4,0.2,0.4000000000000001
New.CleanUp.ReferenceOTU8553,0.8,0.9797958971132713,44.6,89.20000000000002,7.4,14.305243793798134,0.2,0.4000000000000001,2.6,5.2,0.0,0.0,0.2,0.4000000000000001,0.4,0.8000000000000002,0.2,0.4000000000000001,8.2,15.904716281656833,2.8,5.1146847410177685,2.4,4.8
New.CleanUp.ReferenceOTU8582,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,120.2,162.19790380889637,0.0,0.0,13.4,10.49952379872535,0.0,0.0,6.8,13.6,0.8,1.6000000000000003,0.0,0.0,0.8,1.6
New.CleanUp.ReferenceOTU8669,0.6,0.7999999999999999,0.2,0.4000000000000001,40.4,78.80761384536395,0.0,0.0,0.0,0.0,1.8,3.124099870362662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1661903789690602,0.0,0.0
New.CleanUp.ReferenceOTU8670,4.4,8.8,0.4,0.48989794855663565,3.0,3.794733192202055,32.2,16.821414922651424,0.0,0.0,27.8,55.10136114471221,0.0,0.0,7.6,14.22111106770494,0.0,0.0,0.0,0.0,5.6,9.32952303175248,0.8,1.6000000000000003
New.CleanUp.ReferenceOTU8845,1.6,1.624807680927192,0.4,0.8,0.4,0.8,0.0,0.0,12.6,9.264987857520376,0.4,0.48989794855663565,0.0,0.0,9.8,8.158431221748456,12.4,12.09297316626478,3.4,6.8,3.6,7.200000000000001,2.2,4.4
New.CleanUp.ReferenceOTU9091,0.4,0.8,0.6,0.7999999999999999,0.2,0.4,9.0,13.130118049735882,0.0,0.0,1.4,1.4966629547095764,0.0,0.0,1.0,2.0,0.4,0.8000000000000002,2.8,5.6,0.0,0.0,1.6,2.7276363393971716
New.CleanUp.ReferenceOTU9094,2.4,2.576819745345025,36.0,70.00857090385433,2.2,3.124099870362662,0.2,0.4,3.4,5.3516352641038605,1.2,1.5999999999999999,4.6,7.255342858886822,1.8,2.227105745132009,8.4,7.787168933572715,5.6,9.32952303175248,0.0,0.0,2.6,2.3323807579381204
New.CleanUp.ReferenceOTU9116,0.0,0.0,11.8,23.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,4.0,0.0,0.0
New.CleanUp.ReferenceOTU9434,0.0,0.0,15.4,30.8,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,12.419339757008016,1.4,2.8,0.0,0.0
New.CleanUp.ReferenceOTU9460,0.6,0.48989794855663565,1.2,2.4000000000000004,0.2,0.4,6.2,5.418486873657627,1.2,1.1661903789690602,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.8000000000000002,2.2,3.4292856398964493,4.0,6.54217089351845
New.CleanUp.ReferenceOTU9656,0.0,0.0,0.0,0.0,7.6,13.245376551838758,0.6,1.2000000000000002,0.8,1.6,1.2,1.4696938456699067,0.6,1.2,3.2,5.455272678794343,0.6,1.2,0.0,0.0,0.0,0.0,14.2,20.960916010518243
New.CleanUp.ReferenceOTU9914,0.0,0.0,5.2,9.907572861200668,0.4,0.8000000000000002,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.8000000000000002,0.4,0.8000000000000002,7.6,15.200000000000001,4.4,8.8,0.4,0.8
New.CleanUp.ReferenceOTU9994,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7999999999999999,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
New.CleanUp.ReferenceOTU10301,0.2,0.4,1.0,1.2649110640673518,1.4,1.8547236990991407,11.2,8.084553172563094,0.0,0.0,0.6,0.48989794855663565,0.0,0.0,1.6,2.727636339397171,0.0,0.0,0.0,0.0,0.6,0.7999999999999999,0.6,1.2
New.CleanUp.ReferenceOTU10552,0.4,0.8,2.0,2.5298221281347035,0.0,0.0,0.0,0.0,28.0,56.0,0.0,0.0,1.2,2.4,0.2,0.4000000000000001,0.0,0.0,0.8,1.6000000000000003,1.2,1.5999999999999999,0.2,0.4
New.CleanUp.ReferenceOTU10803,2.4,3.8781438859330635,0.0,0.0,1.0,1.0954451150103321,4.0,3.03315017762062,11.2,18.475930287809597,0.6,1.2,0.6,0.48989794855663565,0.0,0.0,2.0,3.521363372331802,0.4,0.48989794855663565,1.0,2.0,1.4,2.8
New.CleanUp.ReferenceOTU11277,5.4,7.472616676907761,0.4,0.48989794855663565,2.4,4.31740662898458,0.0,0.0,73.0,112.37437430304117,0.0,0.0,5.6,11.2,7.8,13.242356285797479,12.4,17.442476888332116,4.8,6.734983296193094,1.8,3.6000000000000005,1.2,1.5999999999999999
New.CleanUp.ReferenceOTU11291,0.4,0.8000000000000002,0.0,0.0,27.2,54.4,0.6,1.2,0.4,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.4871191548325386,7.8,15.599999999999998,0.0,0.0,11.0,22.0
New.CleanUp.ReferenceOTU11713,12.0,24.0,2.2,2.638181191654584,1.4,2.33238075793812,0.2,0.4000000000000001,10.2,20.4,0.4,0.8000000000000002,1.4,2.8,0.4,0.48989794855663565,0.6,0.7999999999999999,0.0,0.0,2.0,2.449489742783178,0.6,1.2000000000000002
New.CleanUp.ReferenceOTU12649,0.0,0.0,3.0,3.687817782917155,0.2,0.4000000000000001,0.4,0.8000000000000002,0.2,0.4000000000000001,1.2,1.9390719429665317,0.4,0.8000000000000002,49.2,96.4124473291701,0.0,0.0,0.0,0.0,0.6,0.7999999999999999,0.0,0.0
New.CleanUp.ReferenceOTU12711,0.4,0.48989794855663565,1.4,2.33238075793812,0.2,0.4,1.2,0.9797958971132713,3.4,1.019803902718557,0.2,0.4,0.8,1.1661903789690602,2.6,5.2,3.2,5.912698199637794,0.0,0.0,0.8,0.7483314773547883,3.4,4.923413450036469
New.CleanUp.ReferenceOTU12745,3.4,5.4258639865002145,24.6,41.591345253550045,2.2,2.4000000000000004,7.4,11.42978564978364,3.8,2.993325909419153,3.8,3.370459909270543,3.2,3.370459909270544,3.0,4.147288270665544,0.0,0.0,6.8,11.196428001822724,8.0,16.0,2.0,2.5298221281347035
New.CleanUp.ReferenceOTU12777,30.6,59.711305462198695,1.6,1.624807680927192,104.6,209.2,0.2,0.4000000000000001,3.6,7.2,1.8,3.124099870362662,0.4,0.8000000000000002,45.8,54.87585990214641,2.0,3.521363372331802,0.2,0.4000000000000001,1.8,2.227105745132009,21.2,32.288697712976905
New.CleanUp.ReferenceOTU12880,0.2,0.4000000000000001,6.2,10.457533169921097,1.8,3.124099870362662,2.6,4.2708313008125245,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.4,0.48989794855663565,0.0,0.0,0.4,0.48989794855663565,6.2,11.426285485668561,0.4,0.8
New.CleanUp.ReferenceOTU12972,3.2,3.9698866482558417,2.6,4.223742416388575,7.2,13.905394636614957,1.6,2.7276363393971716,3.2,6.400000000000001,1.0,1.5491933384829668,0.0,0.0,0.4,0.48989794855663565,2.0,3.0983866769659336,0.6,0.7999999999999999,1.0,2.0,1.6,1.8547236990991407
New.CleanUp.ReferenceOTU13033,0.2,0.4000000000000001,2.2,4.4,1.0,1.5491933384829668,0.0,0.0,0.0,0.0,0.4,0.48989794855663565,1.2,2.4,3.2,6.400000000000001,0.2,0.4000000000000001,2.4,4.317406628984581,13.4,25.811625287842684,0.0,0.0
New.CleanUp.ReferenceOTU13244,0.0,0.0,0.0,0.0,4.6,9.2,0.0,0.0,3.2,3.8678159211627436,0.0,0.0,0.0,0.0,1.2,2.4000000000000004,1.6,3.2000000000000006,10.4,9.728309205612248,0.0,0.0,0.2,0.4000000000000001
New.CleanUp.ReferenceOTU13549,1.0,2.0,6.0,11.50651989091402,7.6,15.200000000000001,0.0,0.0,1.2,2.4,3.0,4.0,2.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,6.2,11.426285485668561
New.CleanUp.ReferenceOTU13579,0.2,0.4,2.6,5.2,0.2,0.4000000000000001,5.8,8.657944328765344,0.4,0.8,0.6,0.7999999999999999,0.0,0.0,0.2,0.4000000000000001,0.6,1.2,0.6,1.2,3.8,5.706137047074842,2.0,3.0983866769659336
New.CleanUp.ReferenceOTU13580,2.0,3.0983866769659336,3.4,5.4258639865002145,1.0,1.0954451150103321,4.2,3.7629775444453557,0.0,0.0,1.0,1.5491933384829668,0.2,0.4,1.2,1.4696938456699067,0.2,0.4000000000000001,0.0,0.0,4.8,6.7646138101151045,0.2,0.4
New.CleanUp.ReferenceOTU13636,2.0,3.03315017762062,0.8,0.9797958971132713,0.4,0.48989794855663565,2.0,1.8973665961010275,0.6,0.7999999999999999,3.4,6.3118935352238,0.2,0.4000000000000001,0.6,0.7999999999999999,11.4,16.70449041425688,0.8,0.9797958971132713,2.2,3.919183588453085,0.8,1.6
New.CleanUp.ReferenceOTU13722,0.4,0.8000000000000002,1.2,1.4696938456699067,1.4,1.2,0.4,0.48989794855663565,3.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.8,0.7483314773547883,2.2,2.5612496949731396,0.4,0.8000000000000002,0.0,0.0,3.6,4.317406628984581
New.CleanUp.ReferenceOTU13763,0.6,0.48989794855663565,1.4,1.2000000000000002,0.4,0.48989794855663565,0.4,0.8000000000000002,0.2,0.4000000000000001,0.8,1.6000000000000003,0.0,0.0,2.2,3.124099870362662,1.4,2.33238075793812,4.8,7.626270385975047,3.2,4.955804677345548,7.0,13.505554412907307
New.CleanUp.ReferenceOTU13802,7.6,15.200000000000001,0.2,0.4,0.0,0.0,5.4,5.4258639865002145,0.6,0.48989794855663565,0.6,1.2000000000000002,1.4,1.019803902718557,0.4,0.8,0.6,0.48989794855663565,0.6,0.7999999999999999,0.0,0.0,2.0,2.449489742783178
New.CleanUp.ReferenceOTU13813,0.8,1.1661903789690604,20.2,40.4,0.0,0.0,11.6,15.447977213862012,0.0,0.0,1.2,1.4696938456699067,0.0,0.0,4.4,2.939387691339814,0.0,0.0,0.0,0.0,7.4,10.96540012949824,5.8,6.705221845696084
New.CleanUp.ReferenceOTU13917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0
New.CleanUp.ReferenceOTU13928,0.2,0.4000000000000001,0.8,1.1661903789690602,1.4,2.33238075793812,5.0,2.9664793948382653,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,1.0,2.0,0.0,0.0,8.6,16.70449041425688
New.CleanUp.ReferenceOTU14220,0.2,0.4,0.4,0.48989794855663565,0.2,0.4,0.8,0.9797958971132713,8.4,14.813507349712964,0.2,0.4000000000000001,4.4,7.812809993849844,1.6,1.3564659966250536,1.4,2.33238075793812,1.0,2.0,0.2,0.4000000000000001,0.6,0.7999999999999999
New.CleanUp.ReferenceOTU14558,5.0,9.50789145920377,0.6,1.2,0.8,0.7483314773547883,1.0,1.2649110640673518,5.8,11.6,0.6,1.2000000000000002,4.8,9.600000000000001,2.4,3.0066592756745814,0.2,0.4000000000000001,1.0,0.8944271909999159,0.2,0.4000000000000001,1.0,1.0954451150103321
New.CleanUp.ReferenceOTU14630,0.6,0.7999999999999999,4.6,5.535341001239218,0.8,0.4,2.2,3.919183588453085,1.0,1.0954451150103321,9.2,12.82809416865966,0.6,0.48989794855663565,1.6,3.2000000000000006,0.2,0.4,3.6,7.200000000000001,12.0,17.389652095427326,0.0,0.0
New.CleanUp.ReferenceOTU14735,0.8,1.6000000000000003,9.0,18.0,3.2,5.03587132480567,10.8,20.614557962760202,0.6,0.7999999999999999,3.2,3.1874754901018454,0.0,0.0,1.6,3.2000000000000006,0.2,0.4,34.8,46.4,3.4,6.8,1.6,3.2000000000000006
New.CleanUp.ReferenceOTU14792,0.2,0.4,4.2,4.66476151587624,1.2,1.4696938456699067,19.8,14.538225476308998,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8000000000000002,0.0,0.0,0.0,0.0,1.4,2.8,0.4,0.8000000000000002
New.CleanUp.ReferenceOTU14986,1.0,0.6324555320336759,0.2,0.4,1.0,1.0954451150103321,1.0,0.8944271909999159,4.6,3.5552777669262356,1.4,1.3564659966250538,1.8,2.7129319932501077,0.6,0.7999999999999999,2.0,1.7888543819998317,0.6,0.48989794855663565,0.2,0.4000000000000001,2.6,2.4166091947189146
New.CleanUp.ReferenceOTU15152,0.0,0.0,0.6,1.2000000000000002,0.8,0.7483314773547883,0.0,0.0,9.4,10.650821564555478,0.2,0.4000000000000001,17.4,20.05592181875468,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001
New.CleanUp.ReferenceOTU15241,21.4,39.33242936814353,1.4,2.8,13.2,23.92822601030005,2.0,4.0,1.6,3.2,17.8,35.6,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,33.8,67.6,3.2,6.4
New.CleanUp.ReferenceOTU15483,4.2,5.878775382679628,11.8,15.406492138056604,0.0,0.0,0.0,0.0,1.2,2.4000000000000004,1.2,1.4696938456699067,0.4,0.8000000000000002,10.2,19.903768487399564,0.0,0.0,3.8,5.455272678794342,0.0,0.0,0.2,0.4
New.CleanUp.ReferenceOTU15772,1.0,2.0,0.6,0.7999999999999999,0.2,0.4,0.2,0.4000000000000001,10.8,10.64706532336493,0.0,0.0,0.4,0.48989794855663565,0.2,0.4,7.6,8.63944442658207,0.6,1.2000000000000002,1.2,1.4696938456699067,1.0,1.5491933384829668
New.CleanUp.ReferenceOTU15821,0.0,0.0,5.6,7.310266752998827,0.2,0.4000000000000001,0.2,0.4000000000000001,0.4,0.8000000000000002,4.0,4.898979485566356,0.2,0.4000000000000001,7.4,12.84678948220138,0.0,0.0,2.2,3.124099870362662,3.8,5.81033561853358,0.0,0.0
New.CleanUp.ReferenceOTU15847,3.2,4.48998886412873,0.4,0.8,2.4,2.0591260281974,5.8,6.99714227381436,1.8,1.6,1.8,3.124099870362662,2.2,0.9797958971132712,1.4,1.019803902718557,1.6,1.8547236990991407,1.6,1.3564659966250538,3.2,3.6551333764994136,0.8,1.1661903789690602
New.CleanUp.ReferenceOTU16004,3.8,3.4871191548325386,1.4,2.33238075793812,3.6,4.127953488110059,1.6,2.0591260281974,0.6,0.7999999999999999,0.0,0.0,0.6,1.2000000000000002,0.0,0.0,0.4,0.8000000000000002,3.4,3.3823069050575523,0.8,0.9797958971132713,0.0,0.0
New.CleanUp.ReferenceOTU16108,5.2,10.4,58.2,112.92191992700089,0.8,1.1661903789690604,1.0,1.5491933384829668,0.2,0.4,0.6,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.6,1.2
New.CleanUp.ReferenceOTU16183,0.2,0.4,0.2,0.4000000000000001,5.6,10.707007051459337,15.0,18.920887928424502,0.4,0.48989794855663565,2.0,2.280350850198276,0.0,0.0,1.4,1.9595917942265424,0.0,0.0,1.6,2.3323807579381204,0.2,0.4000000000000001,3.4,6.3118935352238
New.CleanUp.ReferenceOTU16254,0.8,1.6000000000000003,0.0,0.0,0.6,1.2000000000000002,0.0,0.0,11.0,21.50348808914498,0.2,0.4,4.2,5.230678732248808,1.8,3.6000000000000005,0.6,0.7999999999999999,0.0,0.0,1.6,3.2,4.0,6.54217089351845
New.CleanUp.ReferenceOTU16451,1.0,0.8944271909999159,3.2,2.227105745132009,0.6,0.8,0.2,0.4000000000000001,2.0,1.4142135623730951,3.0,2.1908902300206643,4.4,5.535341001239219,1.0,1.2649110640673518,1.6,1.8547236990991407,1.6,2.3323807579381204,0.0,0.0,4.0,6.099180272790763
New.CleanUp.ReferenceOTU16466,0.4,0.48989794855663565,2.6,3.5552777669262356,17.2,32.41851322932624,0.2,0.4000000000000001,1.4,1.4966629547095764,0.4,0.8000000000000002,0.6,1.2000000000000002,4.2,3.867815921162743,0.2,0.4000000000000001,2.6,1.624807680927192,0.0,0.0,0.2,0.4
New.CleanUp.ReferenceOTU17026,1.0,2.0,0.4,0.8000000000000002,0.0,0.0,5.0,9.011104260855047,0.0,0.0,5.2,7.249827584156743,0.0,0.0,8.8,17.10438540258024,0.0,0.0,0.4,0.48989794855663565,2.8,5.6,0.0,0.0
New.CleanUp.ReferenceOTU17228,0.2,0.4000000000000001,0.8,1.1661903789690602,0.0,0.0,9.8,12.749901960407382,1.2,1.1661903789690602,0.0,0.0,0.2,0.4,0.6,0.48989794855663565,0.8,1.6000000000000003,4.2,8.399999999999999,0.0,0.0,0.8,1.1661903789690602
New.CleanUp.ReferenceOTU17312,0.4,0.48989794855663565,0.8,1.6,0.4,0.48989794855663565,0.0,0.0,1.0,1.2649110640673518,0.0,0.0,0.2,0.4000000000000001,0.6,0.7999999999999999,5.4,10.8,1.8,3.6000000000000005,1.0,2.0,14.0,25.573423705088842
New.CleanUp.ReferenceOTU17451,0.2,0.4000000000000001,0.0,0.0,0.8,1.1661903789690604,0.0,0.0,0.0,0.0,17.2,32.920510324112534,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,1.2,1.4696938456699067,0.6,1.2
New.CleanUp.ReferenceOTU17581,0.2,0.4000000000000001,2.4,4.317406628984581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.6000000000000005,3.0,2.756809750418044,0.2,0.4,0.2,0.4000000000000001,21.0,42.0,0.0,0.0
New.CleanUp.ReferenceOTU18005,0.0,0.0,0.8,1.1661903789690604,0.0,0.0,0.0,0.0,0.8,1.6000000000000003,10.2,20.4,2.2,3.919183588453085,4.6,9.2,0.0,0.0,0.4,0.48989794855663565,0.0,0.0,0.0,0.0
New.CleanUp.ReferenceOTU18044,0.4,0.48989794855663565,6.0,6.196773353931867,0.0,0.0,0.8,1.6000000000000003,2.2,4.4,0.6,0.7999999999999999,2.2,3.919183588453085,11.8,19.843386807699943,0.2,0.4000000000000001,1.0,1.5491933384829668,0.4,0.48989794855663565,0.2,0.4000000000000001
